"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","attn_check_1_1","attn_check_1_2","attn_check_1_3","attn_check_2","WW_deteriorate_Q1_1","WW_deteriorate_Q2_1","comprehension_chk_Q1","comprehension_chk_Q2","WW_improve_Q1_1","WW_improve_Q2_1","comprehension_chk_Q1.1","comprehension_chk_Q2.1","BL_deteriorate_Q1_1","BL_deteriorate_Q2_1","comprehension_chk_Q1.2","comprehension_chk_Q2.2","BL_improve_Q1_1","BL_improve_Q2_1","comprehension_chk_Q1.3","comprehension_chk_Q2.3","WL_detiriorate_Q1_1","WL_detiriorate_Q2_1","comprehension_chk_Q1.4","comprehension_chk_Q2.4","WL_improve_Q1_1","WL_improve_Q2_1","comprehension_chk_Q1.5","comprehension_chk_Q2.5","AM_deteriorate_Q1_1","AM_deteriorate_Q2_1","comprehension_chk_Q1.6","comprehension_chk_Q2.6","AM_improve_Q1_1","AM_improve_Q2_1","comprehension_chk_Q1.7","comprehension_chk_Q2.7","TC_deteriorate_Q1_1","TC_deteriorate_Q2_1","comprehension_chk_Q1.8","comprehension_chk_Q2.8","TC_improve_Q1_1","TC_improve_Q2_1","comprehension_chk_Q1.9","comprehension_chk_Q2.9","RO_deteriorate_Q1_1","RO_deteriorate_Q2_1","comprehension_chk_Q1.10","comprehension_chk_Q2.10","RO_improve_Q1_1","RO_improve_Q2_1","comprehension_chk_Q1.11","comprehension_chk_Q2.11","BT_deteriorate_Q1_1","BT_deteriorate_Q2_1","comprehension_chk_Q1.12","comprehension_chk_Q2.12","BT_improve_Q1_1","BT_improve_Q2_1","comprehension_chk_Q1.13","comprehension_chk_Q2.13","DL_deteriorate_Q1_1","DL_deteriorate_Q2_1","comprehension_chk_Q1.14","comprehension_chk_Q2.14","DL_improve_Q1_1","DL_improve_Q2_1","comprehension_chk_Q1.15","comprehension_chk_Q2.15","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","FL_4_DO"
"5/7/20 8:47","5/7/20 8:55",0,116,100,460,1,"5/7/20 8:55","R_YbuagVoIrifeQnf",NA,NA,NA,NA,116,116,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,99,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,"",1,"",37,5,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:52","5/7/20 8:55",0,117,100,159,1,"5/7/20 8:55","R_9EskfsBzL3ojTZ7",NA,NA,NA,NA,117,117,"anonymous","EN",1,15,40,74,1,8,19,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,"",1,"",25,4,NA,"","cmc_1a","WestWinter,Deteriorate"
"5/7/20 8:54","5/7/20 8:55",0,118,100,57,1,"5/7/20 8:55","R_PU5aNjt3XijoL5f",NA,NA,NA,NA,118,118,"anonymous","EN",1,15,30,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,65,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,"",1,"",27,5,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 8:51","5/7/20 8:55",0,119,100,210,1,"5/7/20 8:55","R_UEC79zndibVR6Ap",NA,NA,NA,NA,119,119,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,85,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,"",3,"",31,5,NA,"no technical issues with the survey","cmc_1a","Tecigo,Deteriorate"
"5/7/20 8:51","5/7/20 8:55",0,120,100,216,1,"5/7/20 8:55","R_2Xaivldjm6b2ZZ8",NA,NA,NA,NA,120,120,"anonymous","EN",1,15,40,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,"",3,"",47,7,NA,"","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:53","5/7/20 8:55",0,121,100,145,1,"5/7/20 8:55","R_zYjA65nHWljV7r3",NA,NA,NA,NA,121,121,"anonymous","EN",1,15,20,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"",1,"",38,5,NA,"","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:53","5/7/20 8:55",0,122,100,100,1,"5/7/20 8:55","R_BDhCh6cVAwnuVHz",NA,NA,NA,NA,122,122,"anonymous","EN",1,15,30,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,88,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,"",1,"",35,5,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:53","5/7/20 8:55",0,123,100,155,1,"5/7/20 8:55","R_72j92X485bqFowp",NA,NA,NA,NA,123,123,"anonymous","EN",1,15,40,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,37,3,1,15,2,"",1,"",35,5,NA,"","cmc_1a","DocLips,Improve"
"5/7/20 8:54","5/7/20 8:55",0,124,100,72,1,"5/7/20 8:55","R_ddr603LBRbXSKhX",NA,NA,NA,NA,124,124,"anonymous","EN",1,15,25,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,43,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,"",1,"",29,3,NA,"Great study.","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:53","5/7/20 8:55",0,125,100,122,1,"5/7/20 8:55","R_RCZWjyPjjCLcU25",NA,NA,NA,NA,125,125,"anonymous","EN",1,15,40,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,80,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,2,"",1,"",49,4,NA,"","cmc_1a","RoyalOil,Improve"
"5/7/20 8:54","5/7/20 8:55",0,126,100,60,1,"5/7/20 8:55","R_1othAf56fxqZT9U",NA,NA,NA,NA,126,126,"anonymous","EN",1,15,30,50,1,43,56,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,"",1,"",32,5,NA,"","cmc_1a","WestWinter,Deteriorate"
"5/7/20 8:52","5/7/20 8:56",0,127,100,220,1,"5/7/20 8:56","R_1NkNdVn8LQ4r6NK",NA,NA,NA,NA,127,127,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,NA,NA,NA,NA,8,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,"",1,"",29,3,NA,"I feel like companies start out with a good mission and then start making money and their values and products decline and it becomes more about profit than the people.","cmc_1a","BrighterLab,Deteriorate"
"5/7/20 8:51","5/7/20 8:56",0,128,100,257,1,"5/7/20 8:56","R_21ytIIYjp2feQuH",NA,NA,NA,NA,128,128,"anonymous","EN",1,15,40,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,70,2,2,NA,NA,NA,NA,18,1,"",1,"",25,5,NA,"none","cmc_1a","DocLips,Deteriorate"
"5/7/20 8:54","5/7/20 8:56",0,129,100,91,1,"5/7/20 8:56","R_2XhBs5iyYkbFEUe",NA,NA,NA,NA,129,129,"anonymous","EN",1,15,20,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,91,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1,"",3,"",21,5,NA,"","cmc_1a","Tecigo,Improve"
"5/7/20 8:53","5/7/20 8:56",0,130,100,143,1,"5/7/20 8:56","R_3O63yZgejmQjlAo",NA,NA,NA,NA,130,130,"anonymous","EN",1,15,40,48,1,NA,NA,NA,NA,92,90,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,"",1,"",35,8,NA,"","cmc_1a","WestWinter,Improve"
"5/7/20 8:47","5/7/20 8:56",0,131,100,513,1,"5/7/20 8:56","R_u9XJQI6vpFK8yQh",NA,NA,NA,NA,131,131,"anonymous","EN",1,15,28,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,72,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,"",1,"",37,5,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 8:54","5/7/20 8:56",0,132,100,124,1,"5/7/20 8:56","R_2e4PNLBlkKGxbqR",NA,NA,NA,NA,132,132,"anonymous","EN",1,15,20,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,"",1,"",33,6,NA,"none","cmc_1a","BrighterLab,Improve"
"5/7/20 8:50","5/7/20 8:56",0,133,100,356,1,"5/7/20 8:56","R_qDD2NIH51I648V3",NA,NA,NA,NA,133,133,"anonymous","EN",1,15,50,79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,97,1,4,NA,NA,NA,NA,52,2,"",1,"",35,5,NA,"","cmc_1a","DocLips,Deteriorate"
"5/7/20 8:54","5/7/20 8:56",0,134,100,114,1,"5/7/20 8:56","R_eJq6ZPYteMca4Vz",NA,NA,NA,NA,134,134,"anonymous","EN",1,15,50,80,1,NA,NA,NA,NA,NA,NA,NA,NA,48,56,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"",1,"",25,2,NA,"","cmc_1a","BrighterLab,Deteriorate"
"5/7/20 8:51","5/7/20 8:56",0,135,100,332,1,"5/7/20 8:56","R_C9Oe8AS8qaBklBT",NA,NA,NA,NA,135,135,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,25,24,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,"",1,"",35,5,NA,"","cmc_1a","WestWinter,Improve"
"5/7/20 8:53","5/7/20 8:56",0,136,100,178,1,"5/7/20 8:56","R_3MnjEDErPKrR5RE",NA,NA,NA,NA,136,136,"anonymous","EN",1,15,36,60,1,NA,NA,NA,NA,100,100,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,1,"",1,"",62,2,NA,"None","cmc_1a","WestWinter,Improve"
"5/7/20 8:51","5/7/20 8:56",0,137,100,307,1,"5/7/20 8:56","R_DobMplSbHGjWnId",NA,NA,NA,NA,137,137,"anonymous","EN",1,15,25,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,2,"",1,"",41,3,NA,"","cmc_1a","Tecigo,Improve"
"5/7/20 8:54","5/7/20 8:56",0,138,100,179,1,"5/7/20 8:56","R_3CIul0TANZmbSGw",NA,NA,NA,NA,138,138,"anonymous","EN",1,15,50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,60,32,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"",1,"",29,4,NA,NA,"cmc_1a","BrighterLab,Deteriorate"
"5/7/20 8:54","5/7/20 8:57",0,139,100,165,1,"5/7/20 8:57","R_ysjiRli6aDh0Y3n",NA,NA,NA,NA,139,139,"anonymous","EN",1,15,40,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,4,1,NA,NA,NA,NA,NA,NA,NA,NA,45,2,"",1,"",61,6,NA,"","cmc_1a","BluewaterTobacco,Improve"
"5/7/20 8:47","5/7/20 8:57",0,140,100,588,1,"5/7/20 8:57","R_C2cybyOUaGfIpKp",NA,NA,NA,NA,140,140,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,28,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,"",1,"",28,4,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 8:54","5/7/20 8:57",0,141,100,169,1,"5/7/20 8:57","R_ePU2ZPBqlSszMHv",NA,NA,NA,NA,141,141,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,80,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",1,"",38,5,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:55","5/7/20 8:57",0,142,100,103,1,"5/7/20 8:57","R_3QwoCcqwGKqsQBH",NA,NA,NA,NA,142,142,"anonymous","EN",1,15,30,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,39,1,"",1,"",32,3,NA,"","cmc_1a","BluewaterTobacco,Improve"
"5/7/20 8:55","5/7/20 8:57",0,143,100,134,1,"5/7/20 8:57","R_3D7JCphQoJvOrQg",NA,NA,NA,NA,143,143,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"",1,"",39,4,NA,"","cmc_1a","RoyalOil,Improve"
"5/7/20 8:55","5/7/20 8:57",0,144,100,120,1,"5/7/20 8:57","R_3Rm5LEKLMgP4nsM",NA,NA,NA,NA,144,144,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,80,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,"",1,"",41,6,NA,"","cmc_1a","Tecigo,Deteriorate"
"5/7/20 8:52","5/7/20 8:57",0,145,100,322,1,"5/7/20 8:57","R_1Ca3hIVZQX1NfXy",NA,NA,NA,NA,145,145,"anonymous","EN",1,15,50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,66,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,2,"",1,"",44,5,NA,"","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:55","5/7/20 8:57",0,146,100,136,1,"5/7/20 8:57","R_R36TJKL2PHaobct",NA,NA,NA,NA,146,146,"anonymous","EN",1,15,30,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,84,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,2,"",1,"",74,3,NA,"","cmc_1a","RoyalOil,Improve"
"5/7/20 8:55","5/7/20 8:57",0,147,100,133,1,"5/7/20 8:57","R_3Hwsciqpecn0W0c",NA,NA,NA,NA,147,147,"anonymous","EN",1,15,30,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,20,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"",1,"",26,5,NA,"","cmc_1a","BrighterLab,Improve"
"5/7/20 8:54","5/7/20 8:57",0,148,100,169,1,"5/7/20 8:57","R_2BhROBpCg0Jy4CH",NA,NA,NA,NA,148,148,"anonymous","EN",1,15,40,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,60,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,"",1,"",19,4,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:54","5/7/20 8:57",0,149,100,189,1,"5/7/20 8:57","R_3DtexfDBcbUYuMc",NA,NA,NA,NA,149,149,"anonymous","EN",1,15,30,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,81,4,2,NA,NA,NA,NA,59,1,"",1,"",23,5,NA,"","cmc_1a","DocLips,Deteriorate"
"5/7/20 8:55","5/7/20 8:57",0,150,100,136,1,"5/7/20 8:57","R_1lslmpiYY1nC3qy",NA,NA,NA,NA,150,150,"anonymous","EN",1,15,20,30,1,71,82,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"",1,"",39,5,NA,"","cmc_1a","WestWinter,Deteriorate"
"5/7/20 8:55","5/7/20 8:58",0,151,100,149,1,"5/7/20 8:58","R_AKIn4u2xAHw5ilr",NA,NA,NA,NA,151,151,"anonymous","EN",1,15,30,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,92,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,"",1,"",36,5,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 8:55","5/7/20 8:58",0,152,100,137,1,"5/7/20 8:58","R_DMqg45Ga5076PSh",NA,NA,NA,NA,152,152,"anonymous","EN",1,15,30,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,43,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2,"",1,"",51,8,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:55","5/7/20 8:58",0,153,100,158,1,"5/7/20 8:58","R_UZ6jjGqzvHceuUV",NA,NA,NA,NA,153,153,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1,"",5,"Latino",60,4,NA,"","cmc_1a","WestWinter,Improve"
"5/7/20 8:53","5/7/20 8:58",0,154,100,297,1,"5/7/20 8:58","R_8p4CnfotT0d2j0B",NA,NA,NA,NA,154,154,"anonymous","EN",1,15,50,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,4,1,NA,NA,NA,NA,NA,NA,NA,NA,95,1,"",1,"",65,7,NA,"All went fine. Clear and easy to follow. I wish you great success and favor. God bless and protect you and your family.","cmc_1a","BluewaterTobacco,Improve"
